baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YPK_0240	6.13248910041477	0.30967601535496	1.38265810340595	0.223971504301841	0.822779476270299	NA
YPK_0241	7.59629278000738	0.73603510310164	1.25850617550353	0.584848225164373	0.558649774492172	NA
YPK_0242	6.37996876876162	1.52640183228657	1.48497537139779	1.0278970693297	0.303998248284041	NA
YPK_0247	3.88483673785403	0.273017574881062	1.97522558673484	0.138220959020876	0.890065791179452	NA
YPK_0248	7.95138558819182	-0.0174582806107556	1.25901336519675	-0.0138666364419629	0.988936379432638	NA
YPK_0254	3.24857326207722	2.53595794099255	1.91628869264108	1.32336946449203	0.185712541310466	NA
YPK_0262	7.37663988566254	0.332241461507044	1.41915379077918	0.234112372926565	0.814897740617499	NA
YPK_0264	4.27688880340877	0.987827600842142	1.70921678642384	0.577941668188829	0.56330350210824	NA
YPK_0268	6.83088291120717	0.0758372776311032	1.27557955686985	0.0594531930389358	0.952591146032703	NA
YPK_0269	6.17183269578582	1.57875621973111	1.38090585549953	1.14327578049121	0.252924107438623	NA
YPK_0270	33.722253337934	1.27791030983579	0.747851262333156	1.7087760283361	0.0874924447338148	0.579772894402922
YPK_0271	5.49709280886941	0.395683492455973	1.3962972523101	0.283380556540762	0.77688513141389	NA
YPK_0275	17.6880552318357	0.084220919619024	0.832529650322137	0.101162666802841	0.919421332213108	0.979442902862034
YPK_0276	21.5928579314805	0.470658756768802	0.738093507789645	0.637668197595011	0.523689691687217	0.88953163417288
YPK_0277	105.325046257981	-0.023004204026012	0.43850944292177	-0.052459996922155	0.958162169251533	0.992067770222239
YPK_0278	271.158310118054	-0.715964815923928	0.324066277803332	-2.20931601022193	0.0271526683606586	0.381898451232045
YPK_0282	11.2257077158298	-0.631916554243444	1.07016479500477	-0.590485275906152	0.554865354311736	NA
YPK_0283	13.6509463183947	-0.479071300764858	0.973280224295052	-0.492223399598867	0.622561424299598	0.919508259673652
YPK_0284	31.8516289835763	-0.741104612812421	0.635499965458098	-1.16617569330346	0.243543417907881	0.785066181880797
YPK_0285	11.015496995196	-0.812702220785234	1.05179610057649	-0.772680389611438	0.439711555236643	NA
YPK_0286	42.4138766893575	-1.1616672510321	0.592626012872309	-1.96020293709651	0.0499720753421865	0.448499376196124
YPK_0287	14.3989443584943	-0.563266428051834	0.910353454139526	-0.618733773668424	0.53609175682878	0.88953163417288
YPK_0288	20.2381034757406	-1.78138177559871	0.845360541390776	-2.10724500184029	0.0350963479480201	0.388025218461818
YPK_0289	40.4265923529834	-1.28819792969024	0.588092459657371	-2.19046836689721	0.0284902865193156	0.381898451232045
YPK_0290	31.7595196692514	-1.24545502100983	0.68983637457974	-1.8054354146932	0.0710065735295026	0.505217066847397
YPK_0291	6.78275005509813	-1.03999116085562	1.32857968974757	-0.782784178383172	0.433753860046341	NA
YPK_0293	14.6486908671866	-0.699447429166023	0.8930213931478	-0.783237036125808	0.433487929843036	0.859790976870993
YPK_0294	14.0166849201527	-1.24383993851909	0.999016430943881	-1.24506454547889	0.213108025313583	0.728626486548345
YPK_0295	62.831835005756	-1.17314104944006	0.556058315640481	-2.10974463728468	0.0348803574274773	0.388025218461818
YPK_0296	4.57492472788693	-0.588273545989531	1.56749101215535	-0.375296280123888	0.707440132351569	NA
YPK_0297	14.5289541542039	-0.507909886288159	0.912125194889298	-0.556842294384603	0.577635183978498	0.88953163417288
YPK_0298	15.6972783208095	-1.18074957188372	0.883266344383318	-1.33679900676857	0.181288253503857	0.712320803275944
YPK_0299	6.93448767370697	-1.47508708305453	1.34199308109655	-1.09917636970917	0.27169114376719	NA
YPK_0300	15.296669974011	-1.83498360465032	0.960941345556286	-1.90956879224305	0.0561887564840161	0.480280085184805
YPK_0301	7.0339731640077	-1.18491293553571	1.32549674056631	-0.893938777268857	0.371354648808828	NA
YPK_0302	22.7381770735361	-0.803146198392206	0.735420156565451	-1.09209163118815	0.274792827493278	0.810640111999469
YPK_0303	51.6762703929496	-1.42884219041374	0.540968808453437	-2.64126538921647	0.00825969909472835	0.195087634904144
YPK_0305	46.3733769705876	-0.422767184817894	0.555862597325574	-0.760560589706805	0.44691956667611	0.862602819552277
YPK_0306	27.4853733724633	-0.322469168926697	0.682676664485089	-0.472360028843114	0.636669829777192	0.919508259673652
YPK_0307	55.0583846091108	-0.0666134130357208	0.549342709310934	-0.121260211351994	0.903484934144179	0.97740368202461
YPK_0308	56.4480496850271	-0.718895901134823	0.535104489558053	-1.34346826678387	0.179120394704904	0.712320803275944
YPK_0309	28.1857272049009	-0.940448827272528	0.718707818054587	-1.30852733704519	0.190694508610187	0.712320803275944
YPK_0314	4.60065896087768	1.86967394304513	1.56991852193139	1.19093692884454	0.233678345866035	NA
YPK_0315	6.16674027882289	2.23576729404276	1.39225591698802	1.60585943055611	0.1083047991111	NA
YPK_0316	14.1431532109395	0.303116503508635	0.912600445265418	0.33214590797233	0.739779086374491	0.953818828989689
YPK_0319	2.7038724984541	4.42776209710612	5.25406652319472	0.842730497902763	0.399379186418087	NA
YPK_0321	6.72350867618035	-0.654897241697736	1.31817716135606	-0.496820352299244	0.619315741750243	NA
YPK_0326	3.94058390124677	0.558720285853139	1.70667672388128	0.327373238314584	0.743385605003834	NA
YPK_0332	38.9058825415704	0.0142873582881279	0.597410980594435	0.0239154597960548	0.980920042676004	0.992067770222239
YPK_0333	3.95833268518744	2.65279277674328	1.76480953789015	1.50316094727975	0.132797545378342	NA
YPK_0334	11.0761950100096	0.477171371321266	1.02774995681917	0.464287415587042	0.642441838929907	NA
YPK_0335	25.8669339976069	-0.46351026066766	0.704595737488759	-0.657838581765554	0.510641859817154	0.88953163417288
YPK_0336	41.6368658634028	-1.80003200863969	0.598685074724133	-3.00664253149976	0.00264150186933371	0.0948299171090803
YPK_0337	55.2626693836097	-1.17536444836737	0.540913455377156	-2.17292514483271	0.029785951628126	0.381898451232045
YPK_0338	39.2993345029248	-0.959382155562624	0.595078276949873	-1.61219488716682	0.106919537522525	0.632218536891475
YPK_0340	90.7926314545462	-0.459596830290672	0.429436157612354	-1.07023319332496	0.284514356857752	0.810640111999469
YPK_0341	80.9892381985898	-1.72269381201391	0.477865380148401	-3.60497722492248	0.000312180304193919	0.0280181823014042
YPK_0351	5.4704454504434	-0.913234838733213	1.5512605311229	-0.588705005001422	0.55605917985458	NA
YPK_0353	4.99075020586673	-0.667562992063624	1.71697394907659	-0.388802050504406	0.69742258386376	NA
YPK_0354	38.9640205106015	0.541663433254738	0.58254159599844	0.929827907527119	0.352460194407664	0.827049369322115
YPK_0355	4.25037086203476	-0.836016609733159	1.77166207102482	-0.471882659456362	0.637010546001852	NA
YPK_0357	2.81141106728598	0.966825431835147	2.11329623578795	0.457496405597232	0.64731428524552	NA
YPK_0368	3.61793658542332	-0.650421151058159	1.82838052787999	-0.355736205423454	0.722038128329428	NA
YPK_0372	3.40638151707005	-3.34354058760236	2.60536158546464	-1.28333073084981	0.199376230638708	NA
YPK_0373	30.4269717614681	-0.457942020982676	0.780740652492571	-0.586548195640464	0.557507183760892	0.88953163417288
YPK_0377	4.96860932784139	0.217982821694833	1.43622284934063	0.151775068747102	0.879364346557826	NA
YPK_0378	19.5299911783218	-0.492831822947593	1.01443174468052	-0.485820584314231	0.627094378531412	0.919508259673652
YPK_0380	3.45847231016518	-0.292613814932892	1.91856726353563	-0.152516839255168	0.878779310000575	NA
YPK_0381	5.67865024191134	-4.2937469247079	2.12770766988105	-2.01801543768837	0.0435896535643256	NA
YPK_0382	3.59097327436123	-3.99591089089905	2.58738652697424	-1.54438111555446	0.122496032169186	NA
YPK_0410	2.37318801349573	3.55286499915863	2.57040735993046	1.38221865317673	0.166904574373572	NA
YPK_0426	4.88416895214224	-0.307898053178586	1.51430788541636	-0.203325926084001	0.838880292657464	NA
YPK_0428	12.0456941168566	0.00749397607337756	1.00540275174067	0.00745370555272809	0.994052858487036	NA
YPK_0431	18.5714690610361	-0.190655334469976	0.928103894550479	-0.205424560320715	0.837240433069338	0.969321189423226
YPK_0437	5.91120573871	2.18990360494623	1.45798104826687	1.50201102239937	0.133094262221366	NA
YPK_0445	6.57623401082065	0.860193144912855	1.31403626067758	0.654619031950684	0.512713067416928	NA
YPK_0453	9.62119181276977	-1.47536946625763	1.26577778938789	-1.16558331061497	0.243782958767312	NA
YPK_0458	11.8123126410339	-0.56007293246648	1.06381610974164	-0.526475325329016	0.598557991605035	NA
YPK_0459	12.1633505345283	1.2902535980819	0.945955159644164	1.36396908978989	0.172577294252858	NA
YPK_0460	7.96241140472683	-0.226593879375757	1.20160538956814	-0.188575951259003	0.85042518273108	NA
YPK_0462	5.69524929899956	-1.41134331528679	1.47195248902775	-0.958823960560716	0.337647436382277	NA
YPK_0463	7.25562467791724	0.0897827623271341	1.44935495628975	0.06194670390266	0.950605274553408	NA
YPK_0465	7.39133149443308	-0.472721338265074	1.26880118077619	-0.372573217480683	0.709466109247666	NA
YPK_0470	4.24481906395475	-0.0442770914903729	1.68932979543231	-0.0262098564827847	0.979089954247841	NA
YPK_0471	6.39125059223664	0.863102041966278	1.45435537836479	0.593460205673191	0.552873207263361	NA
YPK_0472	9.04830713578195	0.0743699904907548	1.09788745912955	0.0677391747872939	0.945993263944285	NA
YPK_0486	15.2376493421961	-1.30891839882234	0.967063403144987	-1.35349801736433	0.175896582996759	0.712320803275944
YPK_0487	8.60522998997681	-1.87347167171958	1.2638058438382	-1.48240465958744	0.138232654894613	NA
YPK_0490	6.73205485883827	-2.42864423953969	1.4920714996091	-1.62769963783636	0.103588589944906	NA
YPK_0493	11.0029758771447	-0.234141375075306	1.03933202534981	-0.225280631563818	0.821760966196641	NA
YPK_0498	11.8528546662746	-0.177358362355337	1.07948891922044	-0.164298455683471	0.869496197360728	NA
YPK_0502	13.7522243551068	0.517567940031547	1.00364375055028	0.515688898324501	0.606071709609847	0.910375496861653
YPK_0503	4.7088703625255	0.147743606942041	1.79702729843414	0.0822155607044915	0.934475299683482	NA
YPK_0504	7.3567603635456	0.941409851522008	1.33809792605446	0.70354331562105	0.481717222583166	NA
YPK_0505	6.2766257370009	0.865767474995277	1.39762444313973	0.619456449295027	0.535615703574052	NA
YPK_0510	8.17602640766862	-1.43155099630625	1.29763443699645	-1.10320052820096	0.269940092013682	NA
YPK_0512	9.670705665397	-0.0166313820757835	1.08802017974717	-0.0152859132444108	0.987804080774369	NA
YPK_0513	4.3722859366501	-1.63838369426212	1.97766763674132	-0.828442385274475	0.407420010987582	NA
YPK_0514	5.71525948055186	0.211615793532036	1.51739176936699	0.139460222339493	0.88908648669109	NA
YPK_0515	23.8980452282343	-0.127775128386361	0.78347025600638	-0.16308867810461	0.870448614012677	0.969321189423226
YPK_0516	9.830170589797	-0.13973616522831	1.18198070383833	-0.11822203592202	0.905891730253062	NA
YPK_0518	4.26918732213801	1.13666865751538	1.58539116992175	0.716964165740549	0.473396207795967	NA
YPK_0519	6.47325216867598	0.584389002789585	1.52162393324728	0.384056132412722	0.700936844040661	NA
YPK_0520	7.21092822795609	-0.519540782245576	1.31924850813516	-0.393815705715657	0.693717108056602	NA
YPK_0521	15.2194422705029	-0.39191202615741	0.899188973328506	-0.435850569549	0.662945150841315	0.919835965608473
YPK_0524	17.1509132604874	-0.128147780843285	0.838021989931043	-0.152916966837385	0.878463755671715	0.970364579341986
YPK_0525	15.484888528212	-0.700333327026322	0.909415250203481	-0.77009191001539	0.44124537455755	0.862602819552277
YPK_0526	17.1940449746024	0.909262720733292	0.847877405254701	1.07239881036829	0.28354094206273	0.810640111999469
YPK_0527	8.59310514736719	0.717329072351218	1.16462586931063	0.615930910736013	0.537940119500828	NA
YPK_0528	20.3308062397443	0.180052771247454	0.766466804409349	0.234912680120838	0.814276507621513	0.969321189423226
YPK_0529	4.37764525370595	0.0701893134344241	1.74905948601581	0.0401297462982855	0.96798968677976	NA
YPK_0530	21.982312063999	-0.940340501369481	0.910213377985087	-1.03309896790474	0.301557586309566	0.827049369322115
YPK_0533	10.3981342775135	0.728817613355105	1.11799183318453	0.65189887056609	0.514466413575867	NA
YPK_0534	4.76350141109315	0.606161596917518	1.65517154153902	0.36622282446561	0.71419881202263	NA
YPK_0536	4.13519814696915	0.562031259186576	1.82967247321572	0.307175883888543	0.758709500611723	NA
YPK_0537	2.67432360894977	4.05526750308883	2.32348693950877	1.74533690468955	0.0809262415576903	NA
YPK_0539	5.20640695912372	-0.766620258871486	1.46173139384672	-0.524460418718952	0.599958342899272	NA
YPK_0546	19.0966302084891	0.182793609417182	0.868956583769748	0.210359887745114	0.833386797116376	0.969321189423226
YPK_0547	32.1038868191417	-1.15212709902116	0.655936638601208	-1.75646096165338	0.0790097315688351	0.54547103140792
YPK_0548	10.1534225989886	1.28624952935251	1.11207818265873	1.15661789738323	0.24742850680318	NA
YPK_0552	4.73454804657827	2.93170825403332	1.60476350218121	1.82687869586298	0.0677180101043284	NA
YPK_0554	5.55610067062822	2.72343855390518	1.6829085383068	1.61829267123766	0.105599539359226	NA
YPK_0555	3.95132135457652	1.55432989474039	1.98821194248525	0.781772738371891	0.434348145155377	NA
YPK_0556	2.55221413427895	-0.791304596150814	2.43325316319156	-0.325204384040707	0.745026390883219	NA
YPK_0558	5.81056913374829	-1.59060899337116	1.59108076370377	-0.999703490643987	0.317454022303849	NA
YPK_0559	7.01828189334289	-0.39395184038352	1.27756860053525	-0.308360615796655	0.757807946795925	NA
YPK_0564	10.5747764007967	1.00836552534558	1.10816739744337	0.909939714588204	0.36285430374008	NA
YPK_0575	10.3903564870841	1.11332382899687	1.07207378989449	1.03847686557699	0.299048100284004	NA
YPK_0577	8.7796096919879	0.177562022616989	1.22993570227579	0.144366914700045	0.885210741331823	NA
YPK_0631	106.528925965431	0.016607962058077	0.439435775575892	0.0377938324122833	0.969852061882793	0.992067770222239
YPK_0634	46.0072787526473	-0.149517613369198	0.560121431332395	-0.266937854910373	0.78951700980471	0.969321189423226
YPK_0635	3.07022194135627	-1.03631536952343	2.14544359871334	-0.483030814767129	0.629073856708011	NA
YPK_0636	33.2993095490789	0.452292339308008	0.645444887290172	0.700745095691915	0.483462107694305	0.88953163417288
YPK_0637	3.890654416295	-0.719867037627552	1.80875860564981	-0.397989557798916	0.690637883004967	NA
YPK_0638	5.42118465303914	-0.535974403011113	1.44641371509063	-0.370554010529089	0.710969741341895	NA
YPK_0641	6.76473061058332	-2.9326451314334	1.63550832276424	-1.79310926799616	0.0729554539918605	NA
YPK_0643	5.66894928783317	0.0837323870688602	1.61509407729339	0.0518436592927026	0.958653267220877	NA
YPK_0645	6.13764449869201	0.156265734055887	1.62052240306966	0.096429234029645	0.923179674906282	NA
YPK_0647	9.04280623211997	-0.347305975276931	1.18390970207508	-0.293355122158553	0.769250724498507	NA
YPK_0648	10.2702243385237	-1.52998759163448	1.13906519935511	-1.34319579994253	0.179208581311378	NA
YPK_0649	28.1859394022841	0.630974029275942	0.651141985725324	0.969026791557733	0.332531822003968	0.827049369322115
YPK_0652	3.90564675189009	0.926840541441843	1.74533696652283	0.531038165820983	0.59539233174986	NA
YPK_0654	49.4238857569887	0.309123957004491	0.527537924142463	0.58597485196346	0.557892414575643	0.88953163417288
YPK_0655	6.28408408510962	-0.0893393940975498	1.36126352888433	-0.0656297566208733	0.947672597820854	NA
YPK_0657	12.0217079276105	-0.889710881782071	1.07756405008957	-0.825668675294169	0.408992066313714	NA
YPK_0658	7.03201484525418	-0.71849418788078	1.37488995012313	-0.522583053150135	0.601264436290528	NA
YPK_0659	10.1712496593343	0.742514160717679	1.06033594693719	0.700263122138275	0.483762997734699	NA
YPK_0662	9.4626352202131	-1.17718573417941	1.17715799457797	-1.00002356489237	0.317299103969122	NA
YPK_0663	4.38799285235652	-0.226603152380087	1.73222962936257	-0.130815885226183	0.895920956392916	NA
YPK_0666	4.23079810997803	-0.679025229385555	1.77202145837496	-0.383192441703419	0.701577081766117	NA
YPK_0667	7.90260691910356	0.171752501681666	1.1981087479327	0.143353015306849	0.886011387988595	NA
YPK_0668	25.1710011878533	-0.0876332907908853	0.818959542844034	-0.10700564094602	0.914784504624704	0.97740368202461
YPK_0670	5.59516493300796	0.858920178923604	1.48294798784376	0.579197777645928	0.562455730192705	NA
YPK_0695	3.98717607343436	0.931376833846575	1.98514071298494	0.469174214076804	0.638945115294788	NA
YPK_0698	3.36397674668558	-4.07721165975458	2.78176819450979	-1.46569065956018	0.142732579941477	NA
YPK_0736	4.69037218645276	-0.237411039579713	1.55316122945968	-0.152856661032097	0.878511313662774	NA
YPK_0743	2.66079733763044	2.0680206222902	2.257891844344	0.915907742645236	0.35971528547326	NA
YPK_0744	3.45636101921495	0.361821802585253	1.73101069861589	0.20902343519573	0.834429944039603	NA
YPK_0748	6.26087208552365	-1.92758872357774	1.46880242527653	-1.3123539901664	0.189400723286456	NA
YPK_0749	3.316577016526	0.961628590585108	1.90503549981671	0.504782504408778	0.613711605384253	NA
YPK_0751	5.55287702533412	-0.0829867501682123	1.44132239602678	-0.0575768130690106	0.954085719516539	NA
YPK_0752	4.92126605627659	-0.276991791013492	1.59650192462468	-0.173499190161396	0.862259064386145	NA
YPK_0770	3.26483109387088	-2.67339264686739	2.29960176413508	-1.16254591928134	0.245013783677204	NA
YPK_0812	6.82795350527931	-1.02318497091972	1.42948449059158	-0.715771998684847	0.474132145143246	NA
YPK_0824	8.21288926677277	-1.07736817514828	1.26433892278918	-0.852119756600992	0.394147627619837	NA
YPK_0825	3.05107316515438	-2.86610452772249	2.53866509818429	-1.12898094741697	0.258905871044955	NA
YPK_0834	3.220517727482	0.0636593669115861	2.01417703224337	0.0316056463223012	0.974786540526817	NA
YPK_0838	3.64512597615817	0.708824404024282	1.77994145827169	0.398229054517639	0.690461350883391	NA
YPK_0843	12.3370050994224	1.43971336547555	1.03368651119205	1.39279496238687	0.16368180221444	NA
YPK_0845	8.71891112272907	1.53337350665663	1.15369381675431	1.32909918072585	0.183815250550417	NA
YPK_0850	62.9466045286873	0.383273059983662	0.479606806500469	0.799140159791055	0.42420914537619	0.859790976870993
YPK_0851	23.8906069533408	0.394515266113635	0.718082842310747	0.549400769476832	0.582730446139681	0.88953163417288
YPK_0852	103.216005344743	0.366304523315852	0.419007926886251	0.874218600201549	0.381999218485432	0.841341945726372
YPK_0853	146.310475456788	-0.353652887314508	0.404538399747077	-0.874213393674411	0.382002053352085	0.841341945726372
YPK_0856	6.36064937281388	0.0836714762343685	1.31942567214313	0.0634150736952556	0.949435984337392	NA
YPK_0857	3.45650401426876	-1.63295103939574	1.93176656990707	-0.845314886815905	0.39793505145986	NA
YPK_0858	6.1165149509817	1.32968488728172	1.55033496410143	0.857675868809682	0.391071468478659	NA
YPK_0859	31.7449934876504	-0.333119973554654	0.650666981441078	-0.511966924795954	0.608674158043692	0.910475094740356
YPK_0860	8.65969494676571	1.6500743834838	1.19020981181265	1.38637269421497	0.165633129874878	NA
YPK_0861	9.40973184957074	0.768117816665096	1.13664856148057	0.675774239017698	0.499183992848624	NA
YPK_0863	8.52855306658105	-0.361474113989209	1.29911031712442	-0.27824743535971	0.780822423807889	NA
YPK_0864	5.09382695910051	-0.202750295898296	1.70556944283625	-0.118875427060382	0.905374050058971	NA
YPK_0865	6.23975021983342	-1.97221832056317	1.83372884069769	-1.07552342352471	0.282140450970917	NA
YPK_0867	26.8590370686022	0.71807404291254	0.767913581516318	0.935097464345708	0.349738073206117	0.827049369322115
YPK_0868	18.696685741449	1.08924724052914	0.788197013403783	1.38194794195589	0.166987685964712	0.712320803275944
YPK_0869	46.4604648218106	0.954728335547074	0.55214557478055	1.72912430915802	0.0837868492983633	0.567537337700234
YPK_0875	5.9901808067315	0.829654687580638	1.3619066394777	0.609186168516525	0.542401047213788	NA
YPK_0920	4.57061232810514	0.926868260008112	1.5541524150466	0.59638182911444	0.550920176616596	NA
YPK_0921	6.54846135499369	-0.217733763390793	1.29030724783826	-0.168745671820085	0.865996692953916	NA
YPK_0922	6.1346054660222	-2.5657803867214	1.63779792189327	-1.56660376254196	0.11720733784484	NA
YPK_0923	20.3527346999999	0.798537030877365	0.764744240840992	1.04418835504954	0.296398253549279	0.827049369322115
YPK_0924	19.3611647909138	-0.179152159970146	0.891107213471621	-0.20104445038908	0.840663817192471	0.969321189423226
YPK_0962	2.66421569806319	0.770668324124632	2.33815634394692	0.329605129323262	0.741698346368971	NA
