baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YPK_0596	0.864225996572751	3.06102881420369	2.91249887722843	1.05099742291286	0.293259773448963	NA
YPK_0597	0	NA	NA	NA	NA	NA
YPK_0598	0	NA	NA	NA	NA	NA
YPK_0599	1.27873679426733	-0.254912062234661	2.55577136645063	-0.0997397754669562	0.920550921714285	NA
YPK_0600	0.548700076186785	2.41170163631848	3.82309780859092	0.630823943582903	0.528155645947349	NA
YPK_0601	0	NA	NA	NA	NA	NA
YPK_0602	0	NA	NA	NA	NA	NA
YPK_0603	0.294930165423387	1.50449837791527	4.03248825549771	0.37309429875316	0.709078261773373	NA
YPK_0604	0.207240242481243	-1.37566717532022	4.0804728567969	-0.337134254680496	0.736015695917115	NA
YPK_0605	2.40242362061607	-0.166464639989221	1.57982277484249	-0.105369186113815	0.916082865843054	NA
YPK_0606	0	NA	NA	NA	NA	NA
YPK_0607	1.99357936880571	0.285579168887	2.04263624446954	0.139809116606155	0.88881081003656	NA
YPK_0608	1.30763442049213	-0.453731851537083	2.13331317654648	-0.212688814996965	0.831569691507318	NA
YPK_0609	0.858109838721205	1.77371960345479	2.74373989803749	0.64646054996812	0.517981137872222	NA
YPK_0610	1.23753059924266	1.03224975625111	2.62645241784386	0.393020543314664	0.69430430841433	NA
YPK_0611	0.54871570381937	2.41239434180891	3.45850092188073	0.697526008030397	0.485473668922804	NA
YPK_0612	0.274365665725977	1.4137246705622	4.04051690826618	0.34988708193993	0.726423442147246	NA
YPK_0613	0.548700076186785	2.41170163631848	3.82309780859092	0.630823943582903	0.528155645947349	NA
YPK_0614	2.00846169498632	1.32724798123726	1.74137167700409	0.762185350068799	0.445949388427729	NA
YPK_0615	0.207240242481243	-1.37566717532022	4.0804728567969	-0.337134254680496	0.736015695917115	NA
YPK_0616	0	NA	NA	NA	NA	NA
YPK_0617	0.172219115855139	-1.37566717532022	4.0804728567969	-0.337134254680496	0.736015695917115	NA
YPK_0618	0	NA	NA	NA	NA	NA
YPK_0619	0	NA	NA	NA	NA	NA
YPK_0620	0	NA	NA	NA	NA	NA
YPK_0621	0	NA	NA	NA	NA	NA
YPK_0622	0.274365665725977	1.4137246705622	4.04051690826618	0.34988708193993	0.726423442147246	NA
YPK_0623	1.99357248666892	-0.439887989213315	1.82511609423389	-0.241019182616962	0.809540249132187	NA
YPK_0624	0	NA	NA	NA	NA	NA
YPK_0625	1.15914053436355	3.48401395669982	2.63380871695147	1.32280447485664	0.18590040872632	NA
YPK_0626	0	NA	NA	NA	NA	NA
YPK_0627	0	NA	NA	NA	NA	NA
YPK_0628	0.207240242481243	-1.37566717532022	4.0804728567969	-0.337134254680496	0.736015695917115	NA
YPK_0629	0	NA	NA	NA	NA	NA
YPK_0630	1.14423569841357	-0.00920347736801991	2.26999581261539	-0.00405440279531444	0.996765063469091	NA
YPK_0631	107.219087025251	0.757828105725017	0.340250810715765	2.22726318897175	0.0259296891931961	0.18567509582985
YPK_0632	0.294930165423387	1.50449837791527	4.03248825549771	0.37309429875316	0.709078261773373	NA
YPK_0633	0	NA	NA	NA	NA	NA
YPK_0634	46.2099695988532	0.0562818711974676	0.379441533682373	0.148328177601613	0.882083778805894	0.970341646103232
YPK_0635	3.0971503648913	0.538567755177166	1.43663042187425	0.374882605141094	0.707747776328715	NA
YPK_0636	33.4851969873273	0.396766802234517	0.443915651261037	0.893788721139742	0.371434944974061	0.697908520887636
YPK_0637	3.90597207395781	0.953536094696776	1.22918566684928	0.775746187425807	0.43789886290477	NA
YPK_0638	5.44686659137641	0.107663667281771	0.995568203684318	0.108142934741525	0.913882310839826	NA
YPK_0639	1.20551865461993	-2.83188121133323	2.48593109595144	-1.13916319561117	0.254635093170632	NA
YPK_0640	0.849305532990181	-1.05161357176596	2.76777263230253	-0.379949407510081	0.703982970710463	NA
YPK_0641	6.78077251862409	-0.839491213072111	1.00008169536964	-0.839422636129565	0.401232185790923	NA
YPK_0642	3.57990536927602	1.49078501047972	1.38510930779715	1.0762941250107	0.281795735302789	NA
YPK_0643	5.71895966003298	0.733249074748159	1.13342550440299	0.646931864423138	0.517676041972119	NA
YPK_0644	3.46187748059917	-0.565822753413277	1.34872686700606	-0.41952360203909	0.674833509287765	NA
YPK_0645	6.19382768721995	0.577311549594433	1.13390265220819	0.509136783894244	0.61065635004085	NA
YPK_0646	0.864210368940167	3.06100493976384	2.91251643243919	1.0509828908331	0.293266447834166	NA
YPK_0647	9.08580810671738	0.742316293624056	0.833002114913571	0.891133744241545	0.372857423818867	NA
YPK_0648	10.3387869570714	-1.23360180991198	0.773278577791421	-1.59528770787275	0.110647913102525	NA
YPK_0649	28.3553030872416	0.11947923067903	0.486112379856938	0.245785204471017	0.805848510920803	0.92758462197585
YPK_0650	0.823065741912762	2.99720834629414	2.96070252729662	1.01233012052408	0.311380237802098	NA
YPK_0651	2.89845490048682	-0.106376530632629	1.32445802263694	-0.0803170269004356	0.935985116453499	NA
YPK_0652	3.92038181798875	0.918655340613497	1.24578187226619	0.737412673169163	0.460871430918629	NA
YPK_0653	0.294930165423387	1.50449837791527	4.03248825549771	0.37309429875316	0.709078261773373	NA
YPK_0654	49.6784716355623	0.449809520670975	0.357012930632472	1.25992501132692	0.207696415108994	0.540819886095498
YPK_0655	6.32228930015075	0.0295506769338511	0.949305920847504	0.0311287186615979	0.975166886583008	NA
YPK_0656	0.849305532990181	-1.05161357176596	2.76777263230253	-0.379949407510081	0.703982970710463	NA
YPK_0657	12.0784166478476	0.399305949231196	0.767954651931248	0.519960323473559	0.603091229323997	0.832406032455656
YPK_0658	7.02441808776076	-0.33172287907279	0.945850782803028	-0.350713754329969	0.725803105751425	NA
YPK_0659	10.2363515829678	0.257104658701326	0.762198731754007	0.337319714649308	0.735875899572292	NA
YPK_0660	2.64021254870188	1.46241022479943	1.66330927114198	0.879217262941955	0.379283486118414	NA
YPK_0661	2.2270281470992	-1.6004021659247	1.62011309820128	-0.987833607234909	0.323234145497414	NA
YPK_0662	9.52762468292157	-0.763507118777475	0.803380376904287	-0.950368145310621	0.341925224028082	NA
YPK_0663	4.40158591795232	-0.876040481173905	1.25251828779229	-0.699423305601412	0.484287527318388	NA
YPK_0664	0	NA	NA	NA	NA	NA
YPK_0665	2.51626833604307	1.07177812333818	1.67730680301491	0.638987525366076	0.522831047175607	NA
YPK_0666	4.23504944688052	-1.04667325336138	1.24956749341132	-0.837628426539782	0.402239422509516	NA
YPK_0667	7.94573068648468	0.721374013554806	0.840426413725338	0.858342862353872	0.390703168055005	NA
YPK_0668	25.2213249229275	-0.402186323121713	0.574227310407723	-0.700395672292468	0.48368023820992	0.777506483568833
YPK_0669	2.0697212097438	-0.112700841737814	1.81897648121315	-0.0619583831356904	0.950595973739637	NA
YPK_0670	5.63013041223372	-0.351028817200153	1.11639606825038	-0.314430359603725	0.75319420090835	NA
YPK_0671	2.40239330788398	0.534102673710418	1.70805533553376	0.31269635274639	0.75451136680212	NA
YPK_0672	2.93080303559949	-0.90925866708378	1.49254018190116	-0.609202136136522	0.542390464596133	NA
YPK_0673	0.147465082711694	0.54788617632227	4.0804728567969	0.134270266106451	0.893188864515301	NA
YPK_0674	0	NA	NA	NA	NA	NA
YPK_0677	0.574955494896789	-2.88598115968777	3.42491497616152	-0.842643154581969	0.399428048157859	NA
YPK_0678	0	NA	NA	NA	NA	NA
YPK_0679	0	NA	NA	NA	NA	NA
YPK_0680	0	NA	NA	NA	NA	NA
YPK_0681	0	NA	NA	NA	NA	NA
YPK_0682	0	NA	NA	NA	NA	NA
YPK_0683	0	NA	NA	NA	NA	NA
YPK_0684	0	NA	NA	NA	NA	NA
YPK_0685	0	NA	NA	NA	NA	NA
YPK_0686	0	NA	NA	NA	NA	NA
YPK_0687	0	NA	NA	NA	NA	NA
YPK_0688	0.344438231710277	-2.16767757514985	4.0476535481985	-0.535539306745911	0.592276984855329	NA
YPK_0689	0	NA	NA	NA	NA	NA
YPK_0690	0.595390497164154	1.03756810624104	3.15280071193084	0.329094097928446	0.742084565181221	NA
YPK_0691	0.321040459070761	-0.41388649589136	4.0804728567969	-0.10143101312436	0.91920831850728	NA
YPK_0692	0.137182832862989	0.54788617632227	4.0804728567969	0.134270266106451	0.893188864515301	NA
YPK_0693	0	NA	NA	NA	NA	NA
YPK_0694	0.849305532990181	-1.05161357176596	2.76777263230253	-0.379949407510081	0.703982970710463	NA
YPK_0695	4.02721205069159	1.49315013907694	1.40001847744829	1.06652173748335	0.286187857681709	NA
YPK_0696	2.87641291708469	-0.107337652561244	1.37364574395981	-0.078140709155347	0.937716124951311	NA
YPK_0697	0.344438231710277	-2.16767757514985	4.0476535481985	-0.535539306745911	0.592276984855329	NA
YPK_0698	3.35638338269116	-3.46717644984262	1.78348046009799	-1.94405070726265	0.0518893366147562	NA
YPK_0699	0.481590280574636	0.452708330381126	3.72808424578679	0.12143189384541	0.903348956156639	NA
YPK_0700	0.54871570381937	2.41239434180891	3.45850092188073	0.697526008030397	0.485473668922804	NA
YPK_0701	0	NA	NA	NA	NA	NA
YPK_0702	0	NA	NA	NA	NA	NA
YPK_0703	0.274350038093393	1.41365338190932	4.04052340761395	0.349868875711854	0.726437106153364	NA
YPK_0704	0.574955494896789	-2.88598115968777	3.42491497616152	-0.842643154581969	0.399428048157859	NA
YPK_0705	0	NA	NA	NA	NA	NA
YPK_0706	0	NA	NA	NA	NA	NA
YPK_0707	0	NA	NA	NA	NA	NA
YPK_0708	0	NA	NA	NA	NA	NA
YPK_0709	0	NA	NA	NA	NA	NA
YPK_0710	0	NA	NA	NA	NA	NA
YPK_0711	0.797100573328017	1.54344996779497	3.08685296049323	0.50000760889769	0.617069719804062	NA
YPK_0712	3.14643061920206	-3.30896229628626	1.66417458110874	-1.9883504614532	0.0467729435277853	NA
YPK_0713	0	NA	NA	NA	NA	NA
YPK_0714	0.207240242481243	-1.37566717532022	4.0804728567969	-0.337134254680496	0.736015695917115	NA
YPK_0715	0	NA	NA	NA	NA	NA
YPK_0716	0	NA	NA	NA	NA	NA
YPK_0717	0.849313346806474	-1.0493984005983	2.59333013304999	-0.404652838921094	0.685732712924001	NA
YPK_0718	0	NA	NA	NA	NA	NA
YPK_0719	0	NA	NA	NA	NA	NA
YPK_0720	0	NA	NA	NA	NA	NA
YPK_0721	0	NA	NA	NA	NA	NA
YPK_0722	0	NA	NA	NA	NA	NA
YPK_0723	0.344438231710277	-2.16767757514985	4.0476535481985	-0.535539306745911	0.592276984855329	NA
YPK_0724	0	NA	NA	NA	NA	NA
YPK_0725	0	NA	NA	NA	NA	NA
YPK_0726	0	NA	NA	NA	NA	NA
YPK_0727	0.274365665725977	1.4137246705622	4.04051690826618	0.34988708193993	0.726423442147246	NA
YPK_0728	0.137182832862989	0.54788617632227	4.0804728567969	0.134270266106451	0.893188864515301	NA
YPK_0729	1.54844956115993	-0.805331868809954	2.02994494884683	-0.396725965040306	0.691569550824367	NA
YPK_0730	0	NA	NA	NA	NA	NA
YPK_0731	0	NA	NA	NA	NA	NA
YPK_0732	0.274350038093393	1.41365338190932	4.04052340761395	0.349868875711854	0.726437106153364	NA
YPK_0733	0.274350038093393	1.41365338190932	4.04052340761395	0.349868875711854	0.726437106153364	NA
YPK_0734	0	NA	NA	NA	NA	NA
YPK_0735	0	NA	NA	NA	NA	NA
YPK_0736	4.72162789719186	0.40569213391112	1.07819827611919	0.376268579626512	0.706717235688837	NA
YPK_0737	0.54871570381937	2.41239434180891	3.45850092188073	0.697526008030397	0.485473668922804	NA
YPK_0738	0.274365665725977	1.4137246705622	4.04051690826618	0.34988708193993	0.726423442147246	NA
YPK_0739	3.51119872887804	-1.65759737611694	1.52184311350116	-1.08920384855142	0.27606400217711	NA
YPK_0740	0	NA	NA	NA	NA	NA
YPK_0741	0	NA	NA	NA	NA	NA
YPK_0742	0	NA	NA	NA	NA	NA
YPK_0743	2.67941586622427	1.35252130833606	1.66380540268322	0.812908352235692	0.416270605480167	NA
YPK_0744	3.48222204366438	-0.130292324560523	1.24801822574721	-0.104399376445416	0.916852417503776	NA
YPK_0745	0.344438231710277	-2.16767757514985	4.0476535481985	-0.535539306745911	0.592276984855329	NA
YPK_0746	0.207240242481243	-1.37566717532022	4.0804728567969	-0.337134254680496	0.736015695917115	NA
YPK_0747	1.71185655746776	-3.3637750262527	2.20264556480273	-1.52715220278936	0.126723168534579	NA
YPK_0748	6.28888342888866	-0.69805419381894	0.957777279711652	-0.728827263504409	0.466107332203423	NA
YPK_0749	3.33936439068792	1.01349199625922	1.3510029991081	0.750177458472191	0.453147833089177	NA
YPK_0750	0	NA	NA	NA	NA	NA
YPK_0751	5.56911380429078	-0.274495551324809	1.01533935386564	-0.270348578807409	0.786892095725099	NA
YPK_0752	4.96527536826869	-0.257506407755394	1.11416627945879	-0.231120266788614	0.817221370695858	NA
YPK_0753	0.207240242481243	-1.37566717532022	4.0804728567969	-0.337134254680496	0.736015695917115	NA
YPK_0754	0.782195737378032	-3.32648297333738	3.02874066782107	-1.09830564520749	0.272071047687253	NA
YPK_0755	0.344423075344232	-0.41388649589136	4.0804728567969	-0.10143101312436	0.91920831850728	NA
YPK_0756	1.90291932208809	0.0353421361693113	1.87022919827257	0.0188972219030453	0.984923095746473	NA
YPK_0757	0.414480484962487	-2.40006757618278	4.02701753627059	-0.595991339636796	0.551181012248111	NA
YPK_0758	1.05090173935658	2.0676515669049	2.5671469343135	0.805427823108935	0.420572841420509	NA
YPK_0759	0.574955494896789	-2.88598115968777	3.42491497616152	-0.842643154581969	0.399428048157859	NA
YPK_0760	0	NA	NA	NA	NA	NA
YPK_0761	0	NA	NA	NA	NA	NA
YPK_0762	2.21096548156882	0.383389961543941	1.65332331218921	0.231890495172589	0.816623067090319	NA
YPK_0763	0.294930165423387	1.50449837791527	4.03248825549771	0.37309429875316	0.709078261773373	NA
YPK_0764	0.274350038093393	1.41365338190932	4.04052340761395	0.349868875711854	0.726437106153364	NA
YPK_0765	0.274350038093393	1.41365338190932	4.04052340761395	0.349868875711854	0.726437106153364	NA
YPK_0766	0.618803897436255	-0.344707781665625	3.38283599151836	-0.101899052312881	0.918836802193133	NA
YPK_0767	0	NA	NA	NA	NA	NA
YPK_0768	0	NA	NA	NA	NA	NA
YPK_0769	0.274350038093393	1.41365338190932	4.04052340761395	0.349868875711854	0.726437106153364	NA
YPK_0770	3.27512785792527	-1.15417987563832	1.44763708477483	-0.797285374751125	0.425285312309654	NA
YPK_0771	0	NA	NA	NA	NA	NA
YPK_0772	1.37178144573213	3.73401512421931	2.46478479921936	1.51494569643644	0.129786156705861	NA
YPK_0773	0.274365665725977	1.4137246705622	4.04051690826618	0.34988708193993	0.726423442147246	NA
YPK_0774	0	NA	NA	NA	NA	NA
YPK_0775	0	NA	NA	NA	NA	NA
YPK_0776	0	NA	NA	NA	NA	NA
YPK_0777	1.11801153496873	3.43665997485629	2.42361112927769	1.41799149762137	0.156193247104257	NA
YPK_0778	2.72330332699162	0.633817334897652	1.47689119597331	0.429156417633021	0.667809397188262	NA
YPK_0779	1.67831244327983	-4.43587529800723	2.12058847037971	-2.09181336217157	0.0364552145818026	NA
YPK_0780	0.274365665725977	1.4137246705622	4.04051690826618	0.34988708193993	0.726423442147246	NA
YPK_0781	0	NA	NA	NA	NA	NA
YPK_0782	1.19375939233304	-1.73616825548263	2.26767801478092	-0.765614978919466	0.443905429125873	NA
YPK_0783	0.896116705901798	-3.53725550765405	2.89760910639926	-1.22074972081022	0.222180795959714	NA
YPK_0784	0.344438231710277	-2.16767757514985	4.0476535481985	-0.535539306745911	0.592276984855329	NA
YPK_0785	0.274365665725977	1.4137246705622	4.04051690826618	0.34988708193993	0.726423442147246	NA
YPK_0786	0.574955494896789	-2.88598115968777	3.42491497616152	-0.842643154581969	0.399428048157859	NA
YPK_0787	0	NA	NA	NA	NA	NA
YPK_0788	0	NA	NA	NA	NA	NA
YPK_0789	0	NA	NA	NA	NA	NA
YPK_0790	0.61878826980367	-0.34477446243535	3.38286804704804	-0.101917798046012	0.918821922727099	NA
YPK_0791	0	NA	NA	NA	NA	NA
YPK_0792	0.391097868689016	-2.32602883908952	4.00880158269637	-0.580230473149285	0.561759206338948	NA
YPK_0793	0.274365665725977	1.4137246705622	4.04051690826618	0.34988708193993	0.726423442147246	NA
YPK_0794	0	NA	NA	NA	NA	NA
YPK_0795	0	NA	NA	NA	NA	NA
YPK_0796	0	NA	NA	NA	NA	NA
YPK_0797	0	NA	NA	NA	NA	NA
YPK_0798	0.432105184470083	2.06076642997659	3.82555838425068	0.538683826774281	0.590105035247572	NA
YPK_0799	0	NA	NA	NA	NA	NA
YPK_0800	0	NA	NA	NA	NA	NA
YPK_0801	0	NA	NA	NA	NA	NA
YPK_0802	0	NA	NA	NA	NA	NA
YPK_0803	0	NA	NA	NA	NA	NA
YPK_0804	0	NA	NA	NA	NA	NA
YPK_0805	0.344438231710277	-2.16767757514985	4.0476535481985	-0.535539306745911	0.592276984855329	NA
YPK_0806	0	NA	NA	NA	NA	NA
YPK_0807	0.294930165423387	1.50449837791527	4.03248825549771	0.37309429875316	0.709078261773373	NA
YPK_0808	0	NA	NA	NA	NA	NA
YPK_0809	0	NA	NA	NA	NA	NA
YPK_0810	0	NA	NA	NA	NA	NA
YPK_0811	2.05629478917804	-3.65461855556315	1.93772935873918	-1.88603147239359	0.0592907136897533	NA
YPK_0812	6.86005900154579	-0.101093406448561	0.981407458095476	-0.10300859812574	0.917956146939833	NA
YPK_0813	3.15271302103247	0.807152764234602	1.42592178326405	0.566056829840249	0.571355148703869	NA
YPK_0814	2.65498239593817	-0.716778505862963	1.51741898444367	-0.472366902754781	0.636664924172561	NA
YPK_0815	0.50217040790463	0.540824108188529	3.66963283033519	0.147378261857094	0.882833462678117	NA
YPK_0816	0	NA	NA	NA	NA	NA
YPK_0817	0.309401948718127	-0.41388649589136	4.0804728567969	-0.10143101312436	0.91920831850728	NA
YPK_0818	2.2274460433884	0.877198177723194	1.65937225752765	0.528632543869426	0.597060379949421	NA
YPK_0819	1.75736430446981	1.98070746660838	1.96114687389053	1.00997405802608	0.312507719061994	NA
YPK_0820	0.849305532990181	-1.05161357176596	2.76777263230253	-0.379949407510081	0.703982970710463	NA
YPK_0821	1.3107795228887	2.49814132370504	2.38230081846742	1.04862547346651	0.294350527013688	NA
YPK_0822	3.80321609110393	0.062923630821724	1.22894959090574	0.0512011487593638	0.959165236469565	NA
YPK_0823	0.491880344239633	0.496802950371204	3.41181634549772	0.14561245391382	0.88422733597878	NA
YPK_0824	8.24510110598493	0.393062273250425	0.869898257256206	0.451848558117824	0.651378085485894	NA
YPK_0825	3.06967646819024	1.21404378377946	1.49810138952317	0.810388263618044	0.41771706105939	NA
YPK_0826	0.758895746490426	-2.0204452390074	3.14385228934698	-0.642665447690953	0.52044120571474	NA
YPK_0827	1.80681861657574	1.81207158789429	1.99167559956618	0.909822658011674	0.362916043253546	NA
YPK_0828	0.755955946300613	1.45229138300826	2.87318111622475	0.505464613701943	0.613232546449516	NA
YPK_0829	0.274350038093393	1.41365338190932	4.04052340761395	0.349868875711854	0.726437106153364	NA
YPK_0830	0.137182832862989	0.54788617632227	4.0804728567969	0.134270266106451	0.893188864515301	NA
YPK_0831	1.00139320180316	3.27400720056021	2.54931143629665	1.28427117767781	0.199047087957769	NA
YPK_0832	4.26025121777872	-0.603929481050266	1.12748190414556	-0.535644500217447	0.59220426746634	NA
YPK_0833	0	NA	NA	NA	NA	NA
YPK_0834	3.21074289521379	-0.358940459089296	1.44489137266928	-0.248420376700147	0.803809169295479	NA
YPK_0835	1.4829756685615	2.66294465634841	2.29440514945875	1.16062529626758	0.245794313569139	NA
YPK_0836	0	NA	NA	NA	NA	NA
YPK_0837	1.03317878683054	-1.45407999757474	2.57984716691721	-0.563630286406575	0.573005770638778	NA
YPK_0838	3.66888215881563	-0.294683532535909	1.33297346867841	-0.221072316486596	0.825036125222148	NA
YPK_0839	0.274365665725977	1.4137246705622	4.04051690826618	0.34988708193993	0.726423442147246	NA
YPK_0840	0	NA	NA	NA	NA	NA
YPK_0841	0.48160590820722	0.452777801721026	3.72803825252632	0.121452026790283	0.903333010410496	NA
YPK_0842	3.47743723072325	5.06895771229497	1.79434725469414	2.8249591594014	0.00472866428303744	NA
YPK_0843	12.432373837958	1.23372400366803	0.741977253348141	1.66275178666314	0.0963621312298732	0.372646499332744
YPK_0844	1.732443095668	-2.36139615904424	2.04681782467629	-1.15369141824711	0.248626703489808	NA
YPK_0845	8.77097432799183	0.782462521907539	0.869905217745293	0.899480203068104	0.368396935988131	NA
YPK_0846	0	NA	NA	NA	NA	NA
YPK_0847	0	NA	NA	NA	NA	NA
YPK_0848	0	NA	NA	NA	NA	NA
YPK_0849	3.17279759603046	0.422375708721073	1.32410875161312	0.318988684431324	0.749735093430457	NA
YPK_0850	63.2864247299168	0.154602256812704	0.331575346635445	0.466265837860025	0.641025228431748	0.842790546233216
YPK_0851	24.0391323534182	0.481799986226676	0.496400022008157	0.970588164516155	0.331753402035458	0.676870515763403
YPK_0852	103.708312443638	0.151712044902805	0.286354915854474	0.529804227212588	0.596247674043319	0.832406032455656
YPK_0853	146.71721026456	-0.522156695202287	0.267864816201554	-1.94932915269242	0.0512561292548614	0.277752808529722
YPK_0854	2.69143459463778	-0.438781236807549	1.50300889582615	-0.291935222756194	0.770336152084419	NA
YPK_0855	0.172219115855139	-1.37566717532022	4.0804728567969	-0.337134254680496	0.736015695917115	NA
YPK_0856	6.38066271946466	-0.215507371419992	0.936269890187136	-0.230176548107211	0.817954584529325	NA
YPK_0857	3.44698139014499	-2.37758478572648	1.41786016790656	-1.67688241728162	0.0935654770309395	NA
YPK_0858	6.15690044025823	2.13510810303782	1.12982027394867	1.88977676562283	0.0587878222322811	NA
YPK_0859	31.8333544286306	-0.44722516847503	0.445332746298655	-1.00424945659645	0.3152583891455	0.665361126564977
YPK_0860	8.73070647541802	1.72083796980717	0.858961043085558	2.00339466342453	0.0451349438226122	NA
YPK_0861	9.45943970606137	1.35198983995696	0.811096194716663	1.6668674428059	0.0955407659567956	NA
YPK_0862	3.95663796982509	-1.58744542335616	1.19781909755381	-1.32527977438166	0.185078374728875	NA
YPK_0863	8.57302844143639	-0.394431306119548	0.905546073811393	-0.435572874232019	0.663146655161854	NA
YPK_0864	5.12865847356825	0.239561263151821	1.17877926451972	0.203228263647332	0.838956622567499	NA
YPK_0865	6.2815620860531	-0.744786043603224	1.21625278459291	-0.61236122378335	0.540298790971378	NA
YPK_0866	0	NA	NA	NA	NA	NA
YPK_0867	27.005317645913	0.344201273681571	0.543254664378642	0.633591014032539	0.526347766705286	0.794566882680681
YPK_0868	18.8356009444905	0.62515363058468	0.574068713747464	1.08898746023579	0.276159415529108	0.62920412288166
YPK_0869	46.7878421313436	0.444231843187889	0.413306969673805	1.07482301481267	0.282453974360097	0.631441031077443
YPK_0870	0.274350038093393	1.41365338190932	4.04052340761395	0.349868875711854	0.726437106153364	NA
YPK_0871	1.80985076876144	-1.14194821265626	1.93547543364288	-0.590009148556813	0.555184516089483	NA
YPK_0872	0.642065290508938	-0.421320744014198	3.33636448535771	-0.12628138977718	0.899509187125763	NA
YPK_0873	1.39237720069471	3.75383499958513	2.26071840680104	1.66046111195993	0.0968217248752841	NA
YPK_0874	0	NA	NA	NA	NA	NA
YPK_0875	6.02720712752795	0.0286920728200832	0.997821132706238	0.0287547255511276	0.977060209710203	NA
YPK_0876	1.30464039485481	2.45044496922785	2.62893465260764	0.932105697947743	0.351281903642893	NA
YPK_0877	0	NA	NA	NA	NA	NA
YPK_0878	3.68666073973523	0.195254784580612	1.35258747936703	0.144356492692055	0.885218970691596	NA
YPK_0879	0.893153935529647	0.64375532987573	2.68896330832641	0.239406513239631	0.810790380004229	NA
YPK_0880	0.274365665725977	1.4137246705622	4.04051690826618	0.34988708193993	0.726423442147246	NA
YPK_0881	0	NA	NA	NA	NA	NA
YPK_0882	0.551678474191521	-2.83302662867613	3.47768531594936	-0.814629953918863	0.415284159232522	NA
YPK_0883	1.12663396908831	-3.85959147969552	2.43159331512212	-1.58726850238181	0.112451845775229	NA
YPK_0884	0	NA	NA	NA	NA	NA
YPK_0885	0	NA	NA	NA	NA	NA
YPK_0886	0	NA	NA	NA	NA	NA
YPK_0887	0	NA	NA	NA	NA	NA
YPK_0888	0.344438231710277	-2.16767757514985	4.0476535481985	-0.535539306745911	0.592276984855329	NA
YPK_0889	0	NA	NA	NA	NA	NA
YPK_0890	0	NA	NA	NA	NA	NA
YPK_0891	0.331322708919466	-0.41388649589136	4.0804728567969	-0.10143101312436	0.91920831850728	NA
YPK_0892	0.207240242481243	-1.37566717532022	4.0804728567969	-0.337134254680496	0.736015695917115	NA
YPK_0893	0	NA	NA	NA	NA	NA
YPK_0894	0	NA	NA	NA	NA	NA
YPK_0895	0.284647915574682	1.45963977767473	4.03639474508716	0.361619680397044	0.717636255794589	NA
YPK_0896	0	NA	NA	NA	NA	NA
YPK_0897	0	NA	NA	NA	NA	NA
YPK_0898	0	NA	NA	NA	NA	NA
YPK_0899	0	NA	NA	NA	NA	NA
YPK_0900	0	NA	NA	NA	NA	NA
YPK_0901	0	NA	NA	NA	NA	NA
YPK_0902	0	NA	NA	NA	NA	NA
YPK_0903	0	NA	NA	NA	NA	NA
YPK_0904	0	NA	NA	NA	NA	NA
YPK_0905	0.569295831149364	2.46029278905938	3.41176980710106	0.721119222035048	0.470836165454527	NA
YPK_0906	0	NA	NA	NA	NA	NA
YPK_0907	0	NA	NA	NA	NA	NA
YPK_0908	0	NA	NA	NA	NA	NA
YPK_0909	0	NA	NA	NA	NA	NA
YPK_0910	0.274365665725977	1.4137246705622	4.04051690826618	0.34988708193993	0.726423442147246	NA
YPK_0911	0	NA	NA	NA	NA	NA
YPK_0912	0.344438231710277	-2.16767757514985	4.0476535481985	-0.535539306745911	0.592276984855329	NA
YPK_0913	0.172219115855139	-1.37566717532022	4.0804728567969	-0.337134254680496	0.736015695917115	NA
YPK_0914	0.747174610751927	-3.26840532494869	2.85519108051949	-1.14472384956947	0.252323568691788	NA
YPK_0915	0.720927005858216	1.45202126068279	2.94065428076164	0.493774895669378	0.621465164543864	NA
YPK_0916	0.367715252415546	-2.24929807167136	4.04003690325083	-0.556751862801416	0.577696977018183	NA
YPK_0917	0.344438231710277	-2.16767757514985	4.0476535481985	-0.535539306745911	0.592276984855329	NA
YPK_0918	3.46463780533072	-2.30339353411629	1.67660070610937	-1.37384740786697	0.16948905976076	NA
YPK_0919	0	NA	NA	NA	NA	NA
YPK_0920	4.60631848121949	0.838307719210268	1.10894680976598	0.755949439439008	0.44967951037039	NA
YPK_0921	6.56463375505693	-0.290895111609711	0.903182411060664	-0.322077919196959	0.747393665655909	NA
YPK_0922	6.16956773108127	-0.899076750272289	1.04119087233643	-0.863508098428448	0.387858168741208	NA
YPK_0923	20.4873290378286	0.865135115363653	0.533941439900424	1.62028089733023	0.105171950476722	0.372646499332744
YPK_0924	19.4103084618816	-0.182595825144227	0.61514033385135	-0.296836047152051	0.766591683460925	0.917087266378013
YPK_0925	2.28846265133134	0.620616803444965	1.6258013943862	0.381729776827551	0.702661810944445	NA
YPK_0926	1.17049752799382	-2.78842488074922	2.70560510949286	-1.03061044310043	0.302723536867942	NA
YPK_0927	0.344438231710277	-2.16767757514985	4.0476535481985	-0.535539306745911	0.592276984855329	NA
YPK_0928	0	NA	NA	NA	NA	NA
YPK_0929	0.662645417838932	-0.336757627955745	3.29711228090747	-0.102137142828226	0.918647819447707	NA
YPK_0930	0.172219115855139	-1.37566717532022	4.0804728567969	-0.337134254680496	0.736015695917115	NA
YPK_0931	0	NA	NA	NA	NA	NA
YPK_0932	0.642080918141523	-0.42125415458702	3.33633406040433	-0.126262582511287	0.899524073995801	NA
